NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,PIT_TIME,CLASS,GROUP,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,IM1a_time,IM1a_elapsed,IM1_time,IM1_elapsed,IM2a_time,IM2a_elapsed,IM2_time,IM2_elapsed,IM3a_time,IM3a_elapsed,FL_time,FL_elapsed
51,1,4,0 days 00:01:40.368000,0,,27.385,0,,0,,0,132.8,,48:26.7,0 days 00:00:27.385000,0 days 00:00:43.716000,0 days 00:00:29.267000,181.2,,Am,,Toyota Gazoo Racing,GF,27.385,43.716,29.267,17.279,17.279,10.106,27.385,30.816,,12.9,0 days 00:01:11.101000,11.298,0 days 00:01:22.399000,,0 days 00:01:40.368000
51,1,5,0 days 00:01:39.665000,0,,27.29,0,,0,,0,133.7,,50:06.4,0 days 00:00:27.290000,0 days 00:00:43.143000,0 days 00:00:29.232000,180,,Am,,Toyota Gazoo Racing,GF,27.29,43.143,29.232,17.266,17.266,10.024,27.29,30.286,,12.857,0 days 00:01:10.433000,11.269,0 days 00:01:21.702000,,0 days 00:01:39.665000
51,1,6,0 days 00:01:41.078000,0,,27.894,0,,0,,0,131.8,,51:47.4,0 days 00:00:27.894000,0 days 00:00:43.907000,0 days 00:00:29.277000,183.1,,Am,,Toyota Gazoo Racing,GF,27.894,43.907,29.277,17.823,17.823,10.071,27.894,31.012,,12.895,0 days 00:01:11.801000,11.292,0 days 00:01:23.093000,,0 days 00:01:41.078000
51,1,7,0 days 00:01:39.523000,0,,27.186,0,,0,,0,133.9,,53:27.0,0 days 00:00:27.186000,0 days 00:00:43.127000,0 days 00:00:29.210000,182.1,,Am,,Toyota Gazoo Racing,GF,27.186,43.127,29.21,17.28,17.28,9.906,27.186,30.267,,12.86,0 days 00:01:10.313000,11.239,0 days 00:01:21.552000,,0 days 00:01:39.523000
51,1,8,0 days 00:01:40.692000,0,,27.393,0,,0,,0,132.3,,55:07.7,0 days 00:00:27.393000,0 days 00:00:43.979000,0 days 00:00:29.320000,183.1,,Am,,Toyota Gazoo Racing,GF,27.393,43.979,29.32,17.248,17.248,10.145,27.393,31.123,,12.856,0 days 00:01:11.372000,11.169,0 days 00:01:22.541000,,0 days 00:01:40.692000
51,1,9,0 days 00:01:39.530000,0,,27.03,2,,0,,0,133.9,,56:47.2,0 days 00:00:27.030000,0 days 00:00:43.175000,0 days 00:00:29.325000,184.3,,Am,,Toyota Gazoo Racing,GF,27.03,43.175,29.325,17.064,17.064,9.966,27.03,30.357,,12.818,0 days 00:01:10.205000,11.35,0 days 00:01:21.555000,,0 days 00:01:39.530000
51,1,10,0 days 00:01:40.402000,0,,27.354,0,,0,,0,132.7,,58:27.6,0 days 00:00:27.354000,0 days 00:00:43.790000,0 days 00:00:29.258000,183.1,,Am,,Toyota Gazoo Racing,GF,27.354,43.79,29.258,17.327,17.327,10.027,27.354,30.928,,12.862,0 days 00:01:11.144000,11.268,0 days 00:01:22.412000,,0 days 00:01:40.402000
51,1,11,0 days 00:01:39.938000,0,,27.168,0,,0,,0,133.3,,00:07.5,0 days 00:00:27.168000,0 days 00:00:43.657000,0 days 00:00:29.113000,182.1,,Am,,Toyota Gazoo Racing,GF,27.168,43.657,29.113,17.26,17.26,9.908,27.168,30.763,,12.894,0 days 00:01:10.825000,11.098,0 days 00:01:21.923000,,0 days 00:01:39.938000
51,1,12,0 days 00:01:39.410000,2,,27.124,0,,2,,0,134,,01:46.9,0 days 00:00:27.124000,0 days 00:00:43.080000,0 days 00:00:29.206000,183.1,,Am,,Toyota Gazoo Racing,GF,27.124,43.08,29.206,17.214,17.214,9.91,27.124,30.228,,12.852,0 days 00:01:10.204000,11.115,0 days 00:01:21.319000,,0 days 00:01:39.410000
51,1,13,0 days 00:01:39.752000,0,,27.249,0,,0,,0,133.6,,03:26.7,0 days 00:00:27.249000,0 days 00:00:43.083000,0 days 00:00:29.420000,184.3,,Am,,Toyota Gazoo Racing,GF,27.249,43.083,29.42,17.277,17.277,9.972,27.249,30.267,,12.816,0 days 00:01:10.332000,11.235,0 days 00:01:21.567000,,0 days 00:01:39.752000
51,1,14,0 days 00:01:39.543000,0,,27.204,0,,0,,2,133.9,,05:06.2,0 days 00:00:27.204000,0 days 00:00:43.228000,0 days 00:00:29.111000,182.1,,Am,,Toyota Gazoo Racing,GF,27.204,43.228,29.111,17.269,17.269,9.935,27.204,30.375,,12.853,0 days 00:01:10.432000,11.14,0 days 00:01:21.572000,,0 days 00:01:39.543000
51,1,15,0 days 00:01:39.782000,0,,27.339,0,,0,,0,133.5,,06:46.0,0 days 00:00:27.339000,0 days 00:00:43.238000,0 days 00:00:29.205000,184.3,,Am,,Toyota Gazoo Racing,GF,27.339,43.238,29.205,17.284,17.284,10.055,27.339,30.426,,12.812,0 days 00:01:10.577000,11.148,0 days 00:01:21.725000,,0 days 00:01:39.782000
51,1,16,0 days 00:01:41.587000,0,,27.334,0,,0,,0,131.2,,08:27.6,0 days 00:00:27.334000,0 days 00:00:43.722000,0 days 00:00:30.531000,181.2,,Am,,Toyota Gazoo Racing,GF,27.334,43.722,30.531,17.341,17.341,9.993,27.334,30.867,,12.855,0 days 00:01:11.056000,11.358,0 days 00:01:22.414000,,0 days 00:01:41.587000
51,1,17,0 days 00:01:39.836000,0,,27.259,0,,0,,0,133.5,,10:07.4,0 days 00:00:27.259000,0 days 00:00:43.331000,0 days 00:00:29.246000,182.1,,Am,,Toyota Gazoo Racing,GF,27.259,43.331,29.246,17.25,17.25,10.009,27.259,30.426,,12.905,0 days 00:01:10.590000,11.225,0 days 00:01:21.815000,,0 days 00:01:39.836000
51,1,18,0 days 00:01:40.027000,0,,27.241,0,,0,,0,133.2,,11:47.5,0 days 00:00:27.241000,0 days 00:00:43.392000,0 days 00:00:29.394000,184.3,,Am,,Toyota Gazoo Racing,GF,27.241,43.392,29.394,17.216,17.216,10.025,27.241,30.512,,12.88,0 days 00:01:10.633000,11.359,0 days 00:01:21.992000,,0 days 00:01:40.027000
51,1,19,0 days 00:01:39.657000,0,,27.303,0,,0,,0,133.7,,13:27.1,0 days 00:00:27.303000,0 days 00:00:43.165000,0 days 00:00:29.189000,183.1,,Am,,Toyota Gazoo Racing,GF,27.303,43.165,29.189,17.222,17.222,10.081,27.303,30.318,,12.847,0 days 00:01:10.468000,11.15,0 days 00:01:21.618000,,0 days 00:01:39.657000
51,1,20,0 days 00:01:41.640000,0,,28.393,0,,0,,0,131.1,,15:08.8,0 days 00:00:28.393000,0 days 00:00:43.998000,0 days 00:00:29.249000,181.2,,Am,,Toyota Gazoo Racing,GF,28.393,43.998,29.249,18.43,18.43,9.963,28.393,31.057,,12.941,0 days 00:01:12.391000,11.06,0 days 00:01:23.451000,,0 days 00:01:41.640000
51,1,21,0 days 00:01:40.246000,0,,27.192,0,,0,,0,132.9,,16:49.0,0 days 00:00:27.192000,0 days 00:00:43.448000,0 days 00:00:29.606000,182.1,,Am,,Toyota Gazoo Racing,GF,27.192,43.448,29.606,17.292,17.292,9.9,27.192,30.582,,12.866,0 days 00:01:10.640000,11.412,0 days 00:01:22.052000,,0 days 00:01:40.246000
51,1,22,0 days 00:01:40.899000,0,,27.254,0,,0,,0,132.1,,18:29.9,0 days 00:00:27.254000,0 days 00:00:44.047000,0 days 00:00:29.598000,182.1,,Am,,Toyota Gazoo Racing,GF,27.254,44.047,29.598,17.329,17.329,9.925,27.254,31.193,,12.854,0 days 00:01:11.301000,11.411,0 days 00:01:22.712000,,0 days 00:01:40.899000
51,1,23,0 days 00:02:00.911000,0,B,27.198,0,,0,,0,110.2,,20:30.8,0 days 00:00:27.198000,0 days 00:00:43.559000,0 days 00:00:50.154000,181.2,,Am,,Toyota Gazoo Racing,GF,27.198,43.559,50.154,17.245,17.245,9.953,27.198,30.561,,12.998,0 days 00:01:10.757000,11.286,0 days 00:01:22.043000,,0 days 00:02:00.911000
51,1,24,0 days 00:01:49.840000,0,,36.767,0,,0,,0,121.3,,22:20.7,0 days 00:00:36.767000,0 days 00:00:43.664000,0 days 00:00:29.409000,180,00:35.2,Am,,Toyota Gazoo Racing,GF,36.767,43.664,29.409,26.708,26.708,10.059,36.767,30.689,0 days 00:01:07.456000,12.975,0 days 00:01:20.431000,11.239,0 days 00:01:31.670000,,0 days 00:01:49.840000
51,1,25,0 days 00:01:39.858000,0,,27.211,0,,0,,0,133.4,,24:00.5,0 days 00:00:27.211000,0 days 00:00:43.361000,0 days 00:00:29.286000,181.2,,Am,,Toyota Gazoo Racing,GF,27.211,43.361,29.286,17.237,17.237,9.974,27.211,30.426,,12.935,0 days 00:01:10.572000,11.2,0 days 00:01:21.772000,,0 days 00:01:39.858000
51,1,26,0 days 00:01:39.975000,0,,27.577,0,,0,,0,133.3,,25:40.5,0 days 00:00:27.577000,0 days 00:00:43.141000,0 days 00:00:29.257000,182.1,,Am,,Toyota Gazoo Racing,GF,27.577,43.141,29.257,17.501,17.501,10.076,27.577,30.228,,12.913,0 days 00:01:10.718000,11.157,0 days 00:01:21.875000,,0 days 00:01:39.975000
51,1,27,0 days 00:01:40.373000,0,,27.171,0,,0,,0,132.8,,27:20.9,0 days 00:00:27.171000,0 days 00:00:43.670000,0 days 00:00:29.532000,178.2,,Am,,Toyota Gazoo Racing,FF,27.171,43.67,29.532,17.226,17.226,9.945,27.171,30.561,,13.109,0 days 00:01:10.841000,11.315,0 days 00:01:22.156000,,0 days 00:01:40.373000
55,1,1,0 days 00:01:46.500000,0,,28.877,0,,0,,0,125.1,,42:27.7,0 days 00:00:28.877000,0 days 00:00:43.755000,0 days 00:00:33.868000,184.3,,Am,,Toyota Gazoo Racing,FCY,28.877,43.755,33.868,18.873,18.873,10.004,28.877,30.983,,12.772,0 days 00:01:12.632000,11.113,0 days 00:01:23.745000,,0 days 00:01:46.500000
55,1,2,0 days 00:02:15.118000,0,,38.327,0,,0,,0,98.6,,44:42.8,0 days 00:00:38.327000,0 days 00:00:59.778000,0 days 00:00:37.013000,130.1,,Am,,Toyota Gazoo Racing,FCY,38.327,59.778,37.013,21.894,21.894,16.433,38.327,38.934,0 days 00:01:17.261000,20.844,0 days 00:01:38.105000,13.513,0 days 00:01:51.618000,,0 days 00:02:15.118000
55,1,3,0 days 00:02:00.377000,0,,33.599,0,,0,,0,110.7,,46:43.1,0 days 00:00:33.599000,0 days 00:00:51.564000,0 days 00:00:35.214000,142.1,,Am,,Toyota Gazoo Racing,GF,33.599,51.564,35.214,20.681,20.681,12.918,33.599,34.821,0 days 00:01:08.420000,16.743,0 days 00:01:25.163000,14.11,0 days 00:01:39.273000,,0 days 00:02:00.377000
55,1,4,0 days 00:01:38.683000,0,,26.835,0,,0,,0,135,,48:21.8,0 days 00:00:26.835000,0 days 00:00:42.939000,0 days 00:00:28.909000,185.2,,Am,,Toyota Gazoo Racing,GF,26.835,42.939,28.909,16.92,16.92,9.915,26.835,30.193,,12.746,0 days 00:01:09.774000,11.021,0 days 00:01:20.795000,,0 days 00:01:38.683000
55,1,5,0 days 00:01:38.966000,0,,26.921,0,,0,,2,134.6,,50:00.8,0 days 00:00:26.921000,0 days 00:00:43.315000,0 days 00:00:28.730000,185.2,,Am,,Toyota Gazoo Racing,GF,26.921,43.315,28.73,17.114,17.114,9.807,26.921,30.595,,12.72,0 days 00:01:10.236000,10.984,0 days 00:01:21.220000,,0 days 00:01:38.966000
55,1,6,0 days 00:01:38.329000,0,,26.837,0,,0,,0,135.5,,51:39.1,0 days 00:00:26.837000,0 days 00:00:42.517000,0 days 00:00:28.975000,185.2,,Am,,Toyota Gazoo Racing,GF,26.837,42.517,28.975,17.082,17.082,9.755,26.837,29.834,,12.683,0 days 00:01:09.354000,11.049,0 days 00:01:20.403000,,0 days 00:01:38.329000
55,1,7,0 days 00:01:38.094000,2,,26.728,0,,2,,0,135.8,,53:17.2,0 days 00:00:26.728000,0 days 00:00:42.494000,0 days 00:00:28.872000,185.2,,Am,,Toyota Gazoo Racing,GF,26.728,42.494,28.872,16.964,16.964,9.764,26.728,29.865,,12.629,0 days 00:01:09.222000,10.935,0 days 00:01:20.157000,,0 days 00:01:38.094000
55,1,8,0 days 00:01:38.523000,0,,26.912,0,,0,,0,135.3,,54:55.7,0 days 00:00:26.912000,0 days 00:00:42.681000,0 days 00:00:28.930000,185.2,,Am,,Toyota Gazoo Racing,GF,26.912,42.681,28.93,17.049,17.049,9.863,26.912,30.008,,12.673,0 days 00:01:09.593000,11.041,0 days 00:01:20.634000,,0 days 00:01:38.523000
55,1,9,0 days 00:01:39.314000,0,,27.468,0,,0,,0,134.2,,56:35.1,0 days 00:00:27.468000,0 days 00:00:42.980000,0 days 00:00:28.866000,185.2,,Am,,Toyota Gazoo Racing,GF,27.468,42.98,28.866,17.449,17.449,10.019,27.468,30.303,,12.677,0 days 00:01:10.448000,10.96,0 days 00:01:21.408000,,0 days 00:01:39.314000
55,1,10,0 days 00:01:38.399000,0,,26.803,0,,0,,0,135.4,,58:13.5,0 days 00:00:26.803000,0 days 00:00:42.802000,0 days 00:00:28.794000,184.3,,Am,,Toyota Gazoo Racing,GF,26.803,42.802,28.794,17.041,17.041,9.762,26.803,30.093,,12.709,0 days 00:01:09.605000,10.98,0 days 00:01:20.585000,,0 days 00:01:38.399000
55,1,11,0 days 00:01:38.459000,0,,27,0,,0,,0,135.3,,59:51.9,0 days 00:00:27,0 days 00:00:42.670000,0 days 00:00:28.789000,184.3,,Am,,Toyota Gazoo Racing,GF,27,42.67,28.789,17.217,17.217,9.783,27,29.967,,12.703,0 days 00:01:09.670000,11.003,0 days 00:01:20.673000,,0 days 00:01:38.459000
55,1,12,0 days 00:01:38.405000,0,,26.938,0,,0,,0,135.4,,01:30.3,0 days 00:00:26.938000,0 days 00:00:42.622000,0 days 00:00:28.845000,184.3,,Am,,Toyota Gazoo Racing,GF,26.938,42.622,28.845,17.155,17.155,9.783,26.938,29.918,,12.704,0 days 00:01:09.560000,11.036,0 days 00:01:20.596000,,0 days 00:01:38.405000
55,1,13,0 days 00:01:38.249000,0,,26.867,0,,0,,0,135.6,,03:08.6,0 days 00:00:26.867000,0 days 00:00:42.552000,0 days 00:00:28.830000,185.2,,Am,,Toyota Gazoo Racing,GF,26.867,42.552,28.83,17.055,17.055,9.812,26.867,29.88,,12.672,0 days 00:01:09.419000,10.98,0 days 00:01:20.399000,,0 days 00:01:38.249000
55,1,14,0 days 00:01:38.386000,0,,26.818,0,,0,,0,135.4,,04:47.0,0 days 00:00:26.818000,0 days 00:00:42.708000,0 days 00:00:28.860000,184.3,,Am,,Toyota Gazoo Racing,GF,26.818,42.708,28.86,17.039,17.039,9.779,26.818,29.987,,12.721,0 days 00:01:09.526000,11.02,0 days 00:01:20.546000,,0 days 00:01:38.386000
55,1,15,0 days 00:01:38.149000,0,,26.702,2,,0,,0,135.8,,06:25.1,0 days 00:00:26.702000,0 days 00:00:42.700000,0 days 00:00:28.747000,185.2,,Am,,Toyota Gazoo Racing,GF,26.702,42.7,28.747,16.965,16.965,9.737,26.702,30.025,,12.675,0 days 00:01:09.402000,10.858,0 days 00:01:20.260000,,0 days 00:01:38.149000
55,1,16,0 days 00:01:38.333000,0,,26.786,0,,0,,0,135.5,,08:03.4,0 days 00:00:26.786000,0 days 00:00:42.758000,0 days 00:00:28.789000,184.3,,Am,,Toyota Gazoo Racing,GF,26.786,42.758,28.789,17.011,17.011,9.775,26.786,30.043,,12.715,0 days 00:01:09.544000,10.958,0 days 00:01:20.502000,,0 days 00:01:38.333000
55,1,17,0 days 00:01:38.383000,0,,26.833,0,,0,,0,135.4,,09:41.8,0 days 00:00:26.833000,0 days 00:00:42.664000,0 days 00:00:28.886000,184.3,,Am,,Toyota Gazoo Racing,GF,26.833,42.664,28.886,17.052,17.052,9.781,26.833,29.938,,12.726,0 days 00:01:09.497000,11.025,0 days 00:01:20.522000,,0 days 00:01:38.383000
55,1,18,0 days 00:01:38.550000,0,,26.956,0,,0,,0,135.2,,11:20.4,0 days 00:00:26.956000,0 days 00:00:42.719000,0 days 00:00:28.875000,184.3,,Am,,Toyota Gazoo Racing,GF,26.956,42.719,28.875,17.131,17.131,9.825,26.956,29.982,,12.737,0 days 00:01:09.675000,11.005,0 days 00:01:20.680000,,0 days 00:01:38.550000
55,1,19,0 days 00:01:38.615000,0,,26.907,0,,0,,0,135.1,,12:59.0,0 days 00:00:26.907000,0 days 00:00:42.779000,0 days 00:00:28.929000,184.3,,Am,,Toyota Gazoo Racing,GF,26.907,42.779,28.929,17.094,17.094,9.813,26.907,30.049,,12.73,0 days 00:01:09.686000,11.056,0 days 00:01:20.742000,,0 days 00:01:38.615000
55,1,20,0 days 00:01:38.165000,0,,26.776,0,,0,,0,135.7,,14:37.2,0 days 00:00:26.776000,0 days 00:00:42.584000,0 days 00:00:28.805000,184.3,,Am,,Toyota Gazoo Racing,GF,26.776,42.584,28.805,17.008,17.008,9.768,26.776,29.888,,12.696,0 days 00:01:09.360000,10.924,0 days 00:01:20.284000,,0 days 00:01:38.165000
55,1,21,0 days 00:01:38.404000,0,,26.906,0,,0,,0,135.4,,16:15.6,0 days 00:00:26.906000,0 days 00:00:42.644000,0 days 00:00:28.854000,185.2,,Am,,Toyota Gazoo Racing,GF,26.906,42.644,28.854,17.116,17.116,9.79,26.906,29.971,,12.673,0 days 00:01:09.550000,10.966,0 days 00:01:20.516000,,0 days 00:01:38.404000
55,1,22,0 days 00:01:38.552000,0,,26.871,0,,0,,0,135.2,,17:54.1,0 days 00:00:26.871000,0 days 00:00:42.667000,0 days 00:00:29.014000,184.3,,Am,,Toyota Gazoo Racing,GF,26.871,42.667,29.014,17.069,17.069,9.802,26.871,30.003,,12.664,0 days 00:01:09.538000,11.079,0 days 00:01:20.617000,,0 days 00:01:38.552000
55,1,23,0 days 00:01:38.269000,0,,26.807,0,,0,,0,135.6,,19:32.4,0 days 00:00:26.807000,0 days 00:00:42.529000,0 days 00:00:28.933000,185.2,,Am,,Toyota Gazoo Racing,GF,26.807,42.529,28.933,17.051,17.051,9.756,26.807,29.896,,12.633,0 days 00:01:09.336000,10.959,0 days 00:01:20.295000,,0 days 00:01:38.269000
55,1,24,0 days 00:01:38.576000,0,,27.102,0,,0,,0,135.2,,21:11.0,0 days 00:00:27.102000,0 days 00:00:42.698000,0 days 00:00:28.776000,185.2,,Am,,Toyota Gazoo Racing,GF,27.102,42.698,28.776,17.315,17.315,9.787,27.102,30.042,,12.656,0 days 00:01:09.800000,10.89,0 days 00:01:20.690000,,0 days 00:01:38.576000
55,1,25,0 days 00:01:38.641000,0,,26.815,0,,0,,0,135.1,,22:49.6,0 days 00:00:26.815000,0 days 00:00:42.672000,0 days 00:00:29.154000,184.3,,Am,,Toyota Gazoo Racing,GF,26.815,42.672,29.154,17.061,17.061,9.754,26.815,30.019,,12.653,0 days 00:01:09.487000,11.05,0 days 00:01:20.537000,,0 days 00:01:38.641000
55,1,26,0 days 00:01:38.656000,0,,26.821,0,,0,,0,135.1,,24:28.2,0 days 00:00:26.821000,0 days 00:00:42.719000,0 days 00:00:29.116000,185.2,,Am,,Toyota Gazoo Racing,GF,26.821,42.719,29.116,17.02,17.02,9.801,26.821,30.099,,12.62,0 days 00:01:09.540000,10.974,0 days 00:01:20.514000,,0 days 00:01:38.656000
55,1,27,0 days 00:01:39.049000,0,,27.01,0,,0,,0,134.5,,26:07.3,0 days 00:00:27.010000,0 days 00:00:42.776000,0 days 00:00:29.263000,185.2,,Am,,Toyota Gazoo Racing,FF,27.01,42.776,29.263,17.176,17.176,9.834,27.01,30.115,,12.661,0 days 00:01:09.786000,10.964,0 days 00:01:20.750000,,0 days 00:01:39.049000
58,1,1,0 days 00:01:54.844000,0,,33.758,0,,0,,0,116,,42:36.0,0 days 00:00:33.758000,0 days 00:00:43.915000,0 days 00:00:37.171000,179.1,,Am,,Toyota Gazoo Racing,FCY,33.758,43.915,37.171,22.252,22.252,11.506,33.758,30.952,0 days 00:01:04.710000,12.963,0 days 00:01:17.673000,11.931,0 days 00:01:29.604000,,0 days 00:01:54.844000
58,1,2,0 days 00:02:13.660000,0,,39.891,0,,0,,0,99.7,,44:49.7,0 days 00:00:39.891000,0 days 00:00:57.102000,0 days 00:00:36.667000,150,,Am,,Toyota Gazoo Racing,FCY,39.891,57.102,36.667,21.391,21.391,18.5,39.891,35.918,0 days 00:01:15.809000,21.184,0 days 00:01:36.993000,13.233,0 days 00:01:50.226000,,0 days 00:02:13.660000
58,1,3,0 days 00:01:58.146000,0,,33.961,0,,0,,0,112.8,,46:47.8,0 days 00:00:33.961000,0 days 00:00:49.678000,0 days 00:00:34.507000,158.1,,Am,,Toyota Gazoo Racing,GF,33.961,49.678,34.507,21.991,21.991,11.97,33.961,34.504,0 days 00:01:08.465000,15.174,0 days 00:01:23.639000,12.99,0 days 00:01:36.629000,,0 days 00:01:58.146000
58,1,4,0 days 00:01:41.898000,0,,27.552,0,,0,,0,130.8,,48:29.7,0 days 00:00:27.552000,0 days 00:00:44.815000,0 days 00:00:29.531000,176.2,,Am,,Toyota Gazoo Racing,GF,27.552,44.815,29.531,17.56,17.56,9.992,27.552,31.59,,13.225,0 days 00:01:12.367000,11.003,0 days 00:01:23.370000,,0 days 00:01:41.898000
58,1,5,0 days 00:01:40.786000,0,,27.515,0,,0,,0,132.2,,50:10.5,0 days 00:00:27.515000,0 days 00:00:43.487000,0 days 00:00:29.784000,180,,Am,,Toyota Gazoo Racing,GF,27.515,43.487,29.784,17.589,17.589,9.926,27.515,30.608,,12.879,0 days 00:01:11.002000,11.073,0 days 00:01:22.075000,,0 days 00:01:40.786000
58,1,6,0 days 00:01:40.361000,0,,27.321,0,,0,,0,132.8,,51:50.8,0 days 00:00:27.321000,0 days 00:00:43.686000,0 days 00:00:29.354000,182.1,,Am,,Toyota Gazoo Racing,GF,27.321,43.686,29.354,17.5,17.5,9.821,27.321,30.86,,12.826,0 days 00:01:11.007000,11.081,0 days 00:01:22.088000,,0 days 00:01:40.361000
58,1,7,0 days 00:01:40.156000,2,,27.469,0,,2,,0,133,,53:31.0,0 days 00:00:27.469000,0 days 00:00:43.330000,0 days 00:00:29.357000,181.2,,Am,,Toyota Gazoo Racing,GF,27.469,43.33,29.357,17.663,17.663,9.806,27.469,30.543,,12.787,0 days 00:01:10.799000,10.935,0 days 00:01:21.734000,,0 days 00:01:40.156000
58,1,8,0 days 00:01:40.226000,0,,27.288,0,,0,,0,133,,55:11.2,0 days 00:00:27.288000,0 days 00:00:43.471000,0 days 00:00:29.467000,181.2,,Am,,Toyota Gazoo Racing,GF,27.288,43.471,29.467,17.449,17.449,9.839,27.288,30.677,,12.794,0 days 00:01:10.759000,11.172,0 days 00:01:21.931000,,0 days 00:01:40.226000
58,1,9,0 days 00:01:40.474000,0,,27.531,0,,0,,0,132.6,,56:51.7,0 days 00:00:27.531000,0 days 00:00:43.386000,0 days 00:00:29.557000,181.2,,Am,,Toyota Gazoo Racing,GF,27.531,43.386,29.557,17.633,17.633,9.898,27.531,30.573,,12.813,0 days 00:01:10.917000,11.147,0 days 00:01:22.064000,,0 days 00:01:40.474000
58,1,10,0 days 00:01:42.661000,0,,29.213,0,,0,,0,129.8,,58:34.4,0 days 00:00:29.213000,0 days 00:00:43.585000,0 days 00:00:29.863000,182.1,,Am,,Toyota Gazoo Racing,GF,29.213,43.585,29.863,19.255,19.255,9.958,29.213,30.816,0 days 00:01:00.029000,12.769,0 days 00:01:12.798000,11.38,0 days 00:01:24.178000,,0 days 00:01:42.661000
58,1,11,0 days 00:01:40.571000,0,,27.291,0,,0,,0,132.5,,00:14.9,0 days 00:00:27.291000,0 days 00:00:43.830000,0 days 00:00:29.450000,180,,Am,,Toyota Gazoo Racing,GF,27.291,43.83,29.45,17.484,17.484,9.807,27.291,30.975,,12.855,0 days 00:01:11.121000,11.201,0 days 00:01:22.322000,,0 days 00:01:40.571000
58,1,12,0 days 00:01:40.955000,0,,27.576,0,,0,,0,132,,01:55.9,0 days 00:00:27.576000,0 days 00:00:43.908000,0 days 00:00:29.471000,178.2,,Am,,Toyota Gazoo Racing,GF,27.576,43.908,29.471,17.657,17.657,9.919,27.576,30.893,,13.015,0 days 00:01:11.484000,11.126,0 days 00:01:22.610000,,0 days 00:01:40.955000
58,1,13,0 days 00:01:41.054000,0,,27.741,0,,0,,0,131.9,,03:36.9,0 days 00:00:27.741000,0 days 00:00:43.755000,0 days 00:00:29.558000,179.1,,Am,,Toyota Gazoo Racing,GF,27.741,43.755,29.558,17.856,17.856,9.885,27.741,30.835,,12.92,0 days 00:01:11.496000,11.157,0 days 00:01:22.653000,,0 days 00:01:41.054000
58,1,14,0 days 00:01:40.297000,0,,27.232,2,,0,,0,132.9,,05:17.2,0 days 00:00:27.232000,0 days 00:00:43.550000,0 days 00:00:29.515000,180,,Am,,Toyota Gazoo Racing,GF,27.232,43.55,29.515,17.411,17.411,9.821,27.232,30.688,,12.862,0 days 00:01:10.782000,11.014,0 days 00:01:21.796000,,0 days 00:01:40.297000
58,1,15,0 days 00:01:41.552000,0,,27.319,0,,0,,0,131.2,,06:58.8,0 days 00:00:27.319000,0 days 00:00:44.589000,0 days 00:00:29.644000,178.2,,Am,,Toyota Gazoo Racing,GF,27.319,44.589,29.644,17.456,17.456,9.863,27.319,31.504,,13.085,0 days 00:01:11.908000,11.422,0 days 00:01:23.330000,,0 days 00:01:41.552000
58,1,16,0 days 00:01:41.466000,0,,28.024,0,,0,,0,131.3,,08:40.3,0 days 00:00:28.024000,0 days 00:00:43.804000,0 days 00:00:29.638000,179.1,,Am,,Toyota Gazoo Racing,GF,28.024,43.804,29.638,18.13,18.13,9.894,28.024,30.856,,12.948,0 days 00:01:11.828000,11.146,0 days 00:01:22.974000,,0 days 00:01:41.466000
58,1,17,0 days 00:01:40.712000,0,,27.532,0,,0,,0,132.3,,10:21.0,0 days 00:00:27.532000,0 days 00:00:43.729000,0 days 00:00:29.451000,179.1,,Am,,Toyota Gazoo Racing,GF,27.532,43.729,29.451,17.663,17.663,9.869,27.532,30.792,,12.937,0 days 00:01:11.261000,11.056,0 days 00:01:22.317000,,0 days 00:01:40.712000
58,1,18,0 days 00:01:40.900000,0,,27.6,0,,0,,0,132.1,,12:01.9,0 days 00:00:27.600000,0 days 00:00:43.755000,0 days 00:00:29.545000,180,,Am,,Toyota Gazoo Racing,GF,27.6,43.755,29.545,17.682,17.682,9.918,27.6,30.84,,12.915,0 days 00:01:11.355000,11.198,0 days 00:01:22.553000,,0 days 00:01:40.900000
58,1,19,0 days 00:01:41.500000,0,,27.535,0,,0,,0,131.3,,13:43.4,0 days 00:00:27.535000,0 days 00:00:43.950000,0 days 00:00:30.015000,179.1,,Am,,Toyota Gazoo Racing,GF,27.535,43.95,30.015,17.584,17.584,9.951,27.535,31.027,,12.923,0 days 00:01:11.485000,11.47,0 days 00:01:22.955000,,0 days 00:01:41.500000
58,1,20,0 days 00:01:40.604000,0,,27.644,0,,0,,0,132.5,,15:24.0,0 days 00:00:27.644000,0 days 00:00:43.587000,0 days 00:00:29.373000,180,,Am,,Toyota Gazoo Racing,GF,27.644,43.587,29.373,17.719,17.719,9.925,27.644,30.685,,12.902,0 days 00:01:11.231000,11.02,0 days 00:01:22.251000,,0 days 00:01:40.604000
